gama,eta
0.01,373.81535628563864
0.03162277660168379,119.19542703793155
0.1,38.677535628563845
0.31622776601683794,13.215542703793156
1.0,5.1637535628563835
3.1622776601683795,2.617554270379313
10.0,1.5715285618106623
31.622776601683793,0.5471933799300425
100.0,0.20178489059263255
316.22776601683796,0.08083155893852571
1000.0,0.036247772942351764
3162.2776601683795,0.018683291967233194
10000.0,0.011191239908693168
