omega_PVDF,phi_CB,eta (Pa·s)
0.027,0.048051750000000004,12.051491595605615
0.027,0.049653475,12.696442521607954
0.027,0.0512552,13.382047716932625
0.027,0.052856925,14.107443055669147
0.027,0.05445865,14.87444723907444
0.027,0.056060374999999996,15.686632274353816
0.027,0.0576621,16.540136569816067
0.027,0.059263825,17.436182360502055
0.027,0.060865550000000004,18.378354681842623
0.027,0.06246727500000001,19.362932066732892
0.027,0.064069,20.38957852111614
0.027,0.065670725,21.46015874245221
0.027,0.06727245,22.577126358002307
0.027,0.068874175,23.735920506719705
0.027,0.07047590000000001,24.938733391430898
0.027,0.072077625,26.18641886970591
0.027,0.07367935,27.476475057499652
0.027,0.075281075,28.811953013263246
0.027,0.0768828,30.191925714822954
0.027,0.07848452500000001,31.615441050931217
0.027,0.08008625000000001,33.08141726168932
0.027,0.08168797500000001,34.5977565374846
0.027,0.08328970000000001,36.155340465561096
0.027,0.084891425,37.76309264112301
0.027,0.08649315,38.0560016735609
0.027,0.088094875,38.02024435560094
0.027,0.0896966,37.985257958320624
